,year,month,day,hour,Temperature,Dew_PointF,Humidity,Sea_Level_PressureIn,VisibilityMPH,Wind_SpeedMPH,Wind_Direction,Conditions,WindDirDegrees,Account,kWh,Date,DayofWeek,Weekday,Peakhour
506,2014,1,29,10,19.9,0,42,30.09,10,5.8,WNW,Scattered Clouds,290,26908650026,321.859994,1/29/2014,3,1,1
507,2014,1,29,11,21.9,-2.9,34,30.04,10,11.5,WNW,Scattered Clouds,300,26908650026,321.27999,1/29/2014,3,1,1
508,2014,1,29,12,25,-6,26,30.01,10,12.7,West,Partly Cloudy,260,26908650026,306.139997,1/29/2014,3,1,1
509,2014,1,29,13,26.1,-7.1,23,29.99,10,13.8,WSW,Partly Cloudy,250,26908650026,296.249995,1/29/2014,3,1,1
510,2014,1,29,14,26.1,-9,21,29.99,10,15,West,Clear,270,26908650026,279.239992,1/29/2014,3,1,1
511,2014,1,29,15,26.1,-9,21,29.99,10,20.7,WSW,Clear,250,26908650026,270.959995,1/29/2014,3,1,1
512,2014,1,29,16,24.1,-8,24,30,10,13.8,WSW,Clear,240,26908650026,278.229994,1/29/2014,3,1,1
513,2014,1,29,17,24.1,-8,24,30.06,10,11.5,West,Clear,270,26908650026,257.149994,1/29/2014,3,1,1
514,2014,1,29,18,24.1,-7.1,25,30.08,10,12.7,West,Clear,280,26908650026,202.439995,1/29/2014,3,1,1
515,2014,1,29,19,23,-7.1,27,30.12,10,10.4,WNW,Clear,290,26908650026,188.929998,1/29/2014,3,1,1
516,2014,1,29,2,18,-6,35,30.19,10,6.9,WNW,Overcast,300,26908650026,122.929998,1/29/2014,3,1,0
517,2014,1,29,20,21.9,-7.1,28,30.15,10,11.5,WNW,Clear,300,26908650026,184.369998,1/29/2014,3,1,0
518,2014,1,29,21,21,-8,28,30.18,10,13.8,WNW,Clear,290,26908650026,140.819998,1/29/2014,3,1,0
519,2014,1,29,22,19.9,-7.1,30,30.2,10,15,WNW,Clear,290,26908650026,128.909994,1/29/2014,3,1,0
520,2014,1,29,23,19,-7.1,31,30.22,10,11.5,West,Clear,280,26908650026,125.669995,1/29/2014,3,1,0
521,2014,1,29,3,18,-4,38,30.17,10,0,North,Light Snow,0,26908650026,122.529998,1/29/2014,3,1,0
522,2014,1,29,4,16,5,62,30.15,4,3.5,South,Light Snow,190,26908650026,172.999996,1/29/2014,3,1,0
523,2014,1,29,5,15.1,3.9,61,30.12,4,8.1,NNW,Light Snow,340,26908650026,239.07,1/29/2014,3,1,0
524,2014,1,29,6,15.1,3.9,61,30.13,9,6.9,WNW,Light Snow,290,26908650026,269.179993,1/29/2014,3,1,0
525,2014,1,29,7,16,5,62,30.12,4,5.8,WNW,Light Snow,300,26908650026,305.969995,1/29/2014,3,1,1
526,2014,1,29,8,16,5,62,30.12,10,4.6,WNW,Overcast,290,26908650026,316.019994,1/29/2014,3,1,1
527,2014,1,29,9,17.1,0,47,30.11,10,9.2,WNW,Mostly Cloudy,300,26908650026,322.39999,1/29/2014,3,1,1
528,2014,1,3,0,1.9,-2.9,80,29.83,0.2,21.9,North,Snow,360,26908650026,125.209998,1/3/2014,5,1,0
529,2014,1,3,1,1.9,-4,76,29.81,0.2,21.9,North,Snow,360,26908650026,125.469998,1/3/2014,5,1,0
530,2014,1,3,10,9,1,70,29.93,2.5,18.4,North,Blowing Snow,350,26908650026,225.819998,1/3/2014,5,1,1
531,2014,1,3,11,10.9,1,64,29.95,6,13.8,NNW,Blowing Snow,340,26908650026,224.139996,1/3/2014,5,1,1
532,2014,1,3,12,12,1,61,29.97,10,16.1,NNW,Mostly Cloudy,340,26908650026,224.269993,1/3/2014,5,1,1
533,2014,1,3,13,14,1,56,30.01,10,12.7,NW,Mostly Cloudy,320,26908650026,223.819995,1/3/2014,5,1,1
534,2014,1,3,14,14,0,54,30.06,10,16.1,NW,Mostly Cloudy,310,26908650026,223.499993,1/3/2014,5,1,1
535,2014,1,3,15,12.9,-2.9,49,30.13,10,13.8,NW,Scattered Clouds,310,26908650026,225.069994,1/3/2014,5,1,1
536,2014,1,3,16,10.9,-7.1,44,30.19,10,16.1,NW,Partly Cloudy,320,26908650026,222.809994,1/3/2014,5,1,1
537,2014,1,3,17,9,-9,44,30.24,10,13.8,NNW,Partly Cloudy,330,26908650026,196.489997,1/3/2014,5,1,1
538,2014,1,3,18,7,-9.9,46,30.3,10,17.3,NW,Partly Cloudy,320,26908650026,155.579997,1/3/2014,5,1,1
539,2014,1,3,19,6.1,-11.9,44,30.35,10,12.7,NW,Clear,310,26908650026,150.92,1/3/2014,5,1,1
540,2014,1,3,2,1.9,-4,76,29.77,0.8,19.6,North,Snow,360,26908650026,123.449998,1/3/2014,5,1,0
541,2014,1,3,20,5,-11.9,46,30.36,10,20.7,NW,Clear,320,26908650026,154.539999,1/3/2014,5,1,0
542,2014,1,3,21,3.9,-11,50,30.39,10,12.7,WNW,Clear,300,26908650026,128.519997,1/3/2014,5,1,0
543,2014,1,3,22,3.9,-11.9,48,30.4,10,9.2,WNW,Clear,300,26908650026,121.889995,1/3/2014,5,1,0
544,2014,1,3,23,3.9,-11,50,30.4,10,9.2,WNW,Clear,290,26908650026,121.449997,1/3/2014,5,1,0
545,2014,1,3,3,1.9,-2.9,80,29.74,0.5,24.2,North,Snow,360,26908650026,123.879999,1/3/2014,5,1,0
546,2014,1,3,4,1.9,-2.9,80,29.72,0.5,23,North,Snow,360,26908650026,123.119999,1/3/2014,5,1,0
547,2014,1,3,5,3,-2,80,29.75,0.5,20.7,North,Snow,350,26908650026,123.309997,1/3/2014,5,1,0
548,2014,1,3,6,3,-2,80,29.8,0.5,20.7,North,Snow,350,26908650026,204.809991,1/3/2014,5,1,0
549,2014,1,3,7,3.9,-2,76,29.84,0.8,17.3,NNW,Light Snow,340,26908650026,227.889997,1/3/2014,5,1,1
550,2014,1,3,8,5,-2,73,29.86,1,15,NNW,Light Snow,340,26908650026,226.989997,1/3/2014,5,1,1
551,2014,1,3,9,6.1,0,76,29.91,1.5,20.7,North,Light Snow,350,26908650026,226.64999,1/3/2014,5,1,1
552,2014,1,30,0,19,-6,33,30.24,10,10.4,West,Clear,280,26908650026,123.819997,1/30/2014,4,1,0
553,2014,1,30,1,18,-5.1,36,30.27,10,9.2,West,Clear,280,26908650026,123.409996,1/30/2014,4,1,0
554,2014,1,30,10,25,1.9,37,30.43,10,4.6,West,Clear,280,26908650026,323.279991,1/30/2014,4,1,1
555,2014,1,30,11,27,1.9,34,30.4,10,3.5,West,Clear,280,26908650026,322.949992,1/30/2014,4,1,1
556,2014,1,30,12,28,1.9,33,30.37,10,6.9,SW,Clear,220,26908650026,312.119995,1/30/2014,4,1,1
557,2014,1,30,13,28.9,1.9,32,30.36,10,11.5,WSW,Clear,240,26908650026,299.829995,1/30/2014,4,1,1
558,2014,1,30,14,30,3,32,30.35,10,8.1,SW,Clear,230,26908650026,280.449994,1/30/2014,4,1,1
559,2014,1,30,15,30,3.9,33,30.34,10,10.4,SW,Clear,230,26908650026,275.509993,1/30/2014,4,1,1
560,2014,1,30,16,27,6.1,41,30.32,10,11.5,South,Partly Cloudy,190,26908650026,280.439992,1/30/2014,4,1,1
561,2014,1,30,17,26.1,6.1,43,30.32,10,12.7,South,Partly Cloudy,190,26908650026,253.569995,1/30/2014,4,1,1
562,2014,1,30,18,24.1,8.1,51,30.31,10,11.5,SSW,Partly Cloudy,200,26908650026,201.559997,1/30/2014,4,1,1
563,2014,1,30,19,23,9,55,30.29,10,11.5,SSW,Scattered Clouds,200,26908650026,188.289997,1/30/2014,4,1,1
564,2014,1,30,2,18,-4,38,30.3,10,12.7,West,Clear,270,26908650026,122.879998,1/30/2014,4,1,0
565,2014,1,30,20,21.9,10,60,30.27,10,10.4,SW,Scattered Clouds,220,26908650026,180.429993,1/30/2014,4,1,0
566,2014,1,30,21,21.9,10,60,30.26,10,8.1,SW,Partly Cloudy,220,26908650026,137.289997,1/30/2014,4,1,0
567,2014,1,30,22,21,10.9,65,30.24,10,10.4,SSW,Clear,210,26908650026,127.549998,1/30/2014,4,1,0
568,2014,1,30,23,21.9,12,66,30.21,10,9.2,SSW,Partly Cloudy,210,26908650026,121.039997,1/30/2014,4,1,0
569,2014,1,30,3,17.1,-2.9,41,30.33,10,10.4,SW,Clear,230,26908650026,143.479997,1/30/2014,4,1,0
570,2014,1,30,4,17.1,-2.9,41,30.34,10,10.4,West,Clear,280,26908650026,234.339995,1/30/2014,4,1,0
571,2014,1,30,5,17.1,-2,43,30.37,10,11.5,West,Clear,260,26908650026,243.129993,1/30/2014,4,1,0
572,2014,1,30,6,17.1,-2,43,30.4,10,10.4,West,Partly Cloudy,270,26908650026,275.319993,1/30/2014,4,1,0
573,2014,1,30,7,18,-2,41,30.42,10,11.5,West,Partly Cloudy,270,26908650026,306.949989,1/30/2014,4,1,1
574,2014,1,30,8,19.9,-0.9,40,30.44,10,11.5,West,Clear,280,26908650026,321.109993,1/30/2014,4,1,1
575,2014,1,30,9,21.9,0,38,30.44,10,9.2,WNW,Clear,290,26908650026,325.41999,1/30/2014,4,1,1
576,2014,1,31,0,21.9,14,72,30.17,10,10.4,SW,Overcast,220,26908650026,121.089999,1/31/2014,5,1,0
577,2014,1,31,1,23,16,74,30.15,10,6.9,SW,Overcast,220,26908650026,119.539999,1/31/2014,5,1,0
578,2014,1,31,10,37,7,29,30.08,10,11.5,West,Overcast,280,26908650026,315.039994,1/31/2014,5,1,1
579,2014,1,31,11,37,8.1,30,30.06,10,10.4,West,Mostly Cloudy,280,26908650026,314.729991,1/31/2014,5,1,1
580,2014,1,31,12,39,10.9,32,30.02,10,9.2,West,Mostly Cloudy,270,26908650026,302.709996,1/31/2014,5,1,1
581,2014,1,31,13,42.1,12.9,31,30.01,10,9.2,West,Mostly Cloudy,280,26908650026,288.969993,1/31/2014,5,1,1
582,2014,1,31,14,41,12.9,32,30.06,10,9.2,West,Overcast,280,26908650026,268.359994,1/31/2014,5,1,1
583,2014,1,31,15,41,14,33,30.07,10,10.4,West,Overcast,270,26908650026,263.699996,1/31/2014,5,1,1
584,2014,1,31,16,39,15.1,38,30.06,10,6.9,SW,Overcast,230,26908650026,262.559995,1/31/2014,5,1,1
585,2014,1,31,17,39,16,39,30.09,10,8.1,WSW,Overcast,240,26908650026,230.719998,1/31/2014,5,1,1
586,2014,1,31,18,39,15.1,38,30.12,10,6.9,WSW,Overcast,250,26908650026,182.189994,1/31/2014,5,1,1
587,2014,1,31,19,39,16,39,30.15,10,9.2,West,Overcast,270,26908650026,174.839996,1/31/2014,5,1,1
588,2014,1,31,2,24.1,16,71,30.12,10,9.2,SSW,Overcast,210,26908650026,120.139999,1/31/2014,5,1,0
589,2014,1,31,20,37.9,17.1,43,30.17,10,10.4,West,Overcast,280,26908650026,172.079998,1/31/2014,5,1,0
590,2014,1,31,21,37.9,18,45,30.17,10,6.9,WNW,Overcast,290,26908650026,137.959996,1/31/2014,5,1,0
591,2014,1,31,22,37.9,18,45,30.19,10,6.9,West,Mostly Cloudy,270,26908650026,131.249998,1/31/2014,5,1,0
592,2014,1,31,23,37,18,46,30.2,10,9.2,West,Mostly Cloudy,270,26908650026,124.879997,1/31/2014,5,1,0
593,2014,1,31,3,25,18,75,30.09,10,6.9,SSE,Overcast,160,26908650026,120.739996,1/31/2014,5,1,0
594,2014,1,31,4,26.1,19,75,30.09,10,6.9,SW,Overcast,220,26908650026,120.799998,1/31/2014,5,1,0
595,2014,1,31,5,28,21,75,30.07,10,8.1,SW,Overcast,220,26908650026,129.039994,1/31/2014,5,1,0
596,2014,1,31,6,27,21,78,30.06,10,5.8,South,Overcast,190,26908650026,246.899996,1/31/2014,5,1,0
597,2014,1,31,7,30.9,23,72,30.08,10,12.7,SW,Overcast,230,26908650026,301.339991,1/31/2014,5,1,1
598,2014,1,31,8,32,16,52,30.06,10,13.8,SW,Overcast,230,26908650026,312.539995,1/31/2014,5,1,1
599,2014,1,31,9,34,10.9,38,30.08,10,15,SW,Overcast,230,26908650026,315.629992,1/31/2014,5,1,1
600,2014,1,4,0,3.9,-11.9,48,30.42,10,8.1,West,Clear,280,26908650026,120.859996,1/4/2014,6,0,0
601,2014,1,4,1,3.9,-11,50,30.45,10,8.1,WNW,Clear,290,26908650026,122.629995,1/4/2014,6,0,0
602,2014,1,4,10,14,-6,41,30.46,10,10.4,SW,Scattered Clouds,220,26908650026,227.539996,1/4/2014,6,0,1
603,2014,1,4,11,19,-5.1,34,30.42,10,12.7,SW,Scattered Clouds,230,26908650026,226.809994,1/4/2014,6,0,1
604,2014,1,4,12,21,-5.1,32,30.38,10,13.8,SSW,Scattered Clouds,210,26908650026,224.669998,1/4/2014,6,0,1
605,2014,1,4,13,23,1,39,30.34,10,17.3,SSW,Scattered Clouds,210,26908650026,227.199995,1/4/2014,6,0,1
606,2014,1,4,14,24.1,7,48,30.33,10,17.3,SSW,Scattered Clouds,210,26908650026,227.339996,1/4/2014,6,0,1
607,2014,1,4,15,25,10,53,30.33,10,16.1,SSW,Scattered Clouds,210,26908650026,225.869996,1/4/2014,6,0,1
608,2014,1,4,16,26.1,10.9,53,30.31,10,12.7,SSW,Scattered Clouds,210,26908650026,225.209993,1/4/2014,6,0,1
609,2014,1,4,17,26.1,12,55,30.3,10,12.7,SW,Scattered Clouds,220,26908650026,220.189993,1/4/2014,6,0,1
610,2014,1,4,18,27,15.1,61,30.29,10,16.1,SW,Partly Cloudy,220,26908650026,217.439997,1/4/2014,6,0,1
611,2014,1,4,19,27,15.1,61,30.27,10,16.1,SW,Partly Cloudy,220,26908650026,217.549993,1/4/2014,6,0,1
612,2014,1,4,2,3,-9.9,55,30.45,10,8.1,West,Clear,280,26908650026,123.289995,1/4/2014,6,0,0
613,2014,1,4,20,26.1,16,66,30.26,10,20.7,SW,Clear,230,26908650026,217.559994,1/4/2014,6,0,0
614,2014,1,4,21,27,17.1,66,30.27,10,20.7,SW,Clear,230,26908650026,215.009993,1/4/2014,6,0,0
615,2014,1,4,22,27,18,69,30.27,10,19.6,WSW,Clear,240,26908650026,215.599997,1/4/2014,6,0,0
616,2014,1,4,23,27,16,63,30.27,10,18.4,WSW,Scattered Clouds,240,26908650026,214.599998,1/4/2014,6,0,0
617,2014,1,4,3,3.9,-9.9,53,30.44,10,0,North,Clear,0,26908650026,123.459998,1/4/2014,6,0,0
618,2014,1,4,4,3,-8,60,30.45,10,4.6,SW,Clear,220,26908650026,142.209994,1/4/2014,6,0,0
619,2014,1,4,5,1.9,-7.1,66,30.45,10,8.1,SSW,Clear,200,26908650026,211.149995,1/4/2014,6,0,0
620,2014,1,4,6,1.9,-7.1,66,30.48,10,9.2,SW,Scattered Clouds,230,26908650026,216.089996,1/4/2014,6,0,0
621,2014,1,4,7,3,-5.1,69,30.5,10,6.9,SW,Scattered Clouds,220,26908650026,215.369994,1/4/2014,6,0,1
622,2014,1,4,8,7,-5.1,58,30.5,10,8.1,SW,Scattered Clouds,220,26908650026,214.419994,1/4/2014,6,0,1
623,2014,1,4,9,10,-6,48,30.51,10,8.1,SW,Scattered Clouds,220,26908650026,224.929992,1/4/2014,6,0,1
624,2014,1,5,0,27,15.1,61,30.27,10,19.6,SW,Partly Cloudy,230,26908650026,215.629993,1/5/2014,0,0,0
625,2014,1,5,1,26.1,12,55,30.27,10,18.4,WSW,Partly Cloudy,240,26908650026,214.999994,1/5/2014,0,0,0
626,2014,1,5,10,30,16,56,30.3,10,4.6,WSW,Mostly Cloudy,240,26908650026,214.019994,1/5/2014,0,0,1
627,2014,1,5,11,34,18,52,30.28,10,8.1,SW,Mostly Cloudy,230,26908650026,213.659992,1/5/2014,0,0,1
628,2014,1,5,12,36,18,48,30.26,10,4.6,West,Mostly Cloudy,260,26908650026,213.169992,1/5/2014,0,0,1
629,2014,1,5,13,36,21.9,57,30.25,10,6.9,SSW,Overcast,200,26908650026,165.659995,1/5/2014,0,0,1
630,2014,1,5,14,36,25,64,30.24,10,8.1,South,Overcast,190,26908650026,131.299997,1/5/2014,0,0,1
631,2014,1,5,15,35.1,28.9,78,30.23,6,6.9,South,Light Drizzle,180,26908650026,131.379997,1/5/2014,0,0,1
632,2014,1,5,16,35.1,32,89,30.23,10,5.8,SSW,Overcast,200,26908650026,205.939995,1/5/2014,0,0,1
633,2014,1,5,17,36,33.1,89,30.21,9,0,North,Overcast,0,26908650026,215.739995,1/5/2014,0,0,1
634,2014,1,5,18,34,33.1,96,30.19,10,3.5,SE,Overcast,130,26908650026,213.779992,1/5/2014,0,0,1
635,2014,1,5,19,36,33.1,89,30.17,10,3.5,East,Overcast,80,26908650026,214.679994,1/5/2014,0,0,1
636,2014,1,5,2,25,12,58,30.26,10,12.7,SW,Scattered Clouds,230,26908650026,215.339995,1/5/2014,0,0,0
637,2014,1,5,20,36,34,93,30.12,10,8.1,East,Overcast,80,26908650026,215.349997,1/5/2014,0,0,0
638,2014,1,5,21,37,35.1,93,30.08,10,6.9,ENE,Overcast,70,26908650026,210.669998,1/5/2014,0,0,0
639,2014,1,5,22,37.9,36,93,30.02,10,4.6,ENE,Overcast,60,26908650026,210.229997,1/5/2014,0,0,0
640,2014,1,5,23,37,36,96,29.94,0.5,6.9,East,Rain,80,26908650026,129.089998,1/5/2014,0,0,0
641,2014,1,5,3,25,12,58,30.25,10,12.7,SW,Mostly Cloudy,230,26908650026,216.279995,1/5/2014,0,0,0
642,2014,1,5,4,26.1,12,55,30.27,10,10.4,WSW,Mostly Cloudy,250,26908650026,215.729997,1/5/2014,0,0,0
643,2014,1,5,5,25,12.9,60,30.28,10,10.4,WSW,Scattered Clouds,250,26908650026,217.319994,1/5/2014,0,0,0
644,2014,1,5,6,25,12.9,60,30.3,10,11.5,SW,Partly Cloudy,230,26908650026,216.249995,1/5/2014,0,0,0
645,2014,1,5,7,24.1,14,65,30.32,10,11.5,SW,Clear,230,26908650026,214.419993,1/5/2014,0,0,1
646,2014,1,5,8,27,16,63,30.32,10,0,North,Partly Cloudy,0,26908650026,215.019998,1/5/2014,0,0,1
647,2014,1,5,9,27,17.1,66,30.32,10,9.2,South,Partly Cloudy,190,26908650026,214.659996,1/5/2014,0,0,1
648,2014,1,6,0,39,37.9,96,29.88,0.2,5.8,ESE,Light Rain,110,26908650026,119.789995,1/6/2014,1,1,0
649,2014,1,6,1,39,37.9,96,29.84,0.2,0,North,Light Rain,0,26908650026,119.739997,1/6/2014,1,1,0
650,2014,1,6,10,52,52,100,29.4,0.5,17.3,South,Fog,190,26908650026,289.949994,1/6/2014,1,1,1
651,2014,1,6,11,55.9,54,93,29.34,10,21.9,SSW,Light Rain,200,26908650026,288.699994,1/6/2014,1,1,1
652,2014,1,6,12,55.9,54,93,29.31,10,12.7,SSW,Light Rain,210,26908650026,277.009997,1/6/2014,1,1,1
653,2014,1,6,13,54,52,93,29.3,10,10.4,SSW,Overcast,200,26908650026,265.319993,1/6/2014,1,1,1
654,2014,1,6,14,53.1,44.1,71,29.34,10,18.4,WSW,Light Rain,250,26908650026,249.529995,1/6/2014,1,1,1
655,2014,1,6,15,48,41,77,29.34,10,15,WSW,Light Rain,250,26908650026,249.779991,1/6/2014,1,1,1
656,2014,1,6,16,45,39.9,82,29.35,10,16.1,WSW,Light Rain,240,26908650026,254.429993,1/6/2014,1,1,1
657,2014,1,6,17,37.9,30.9,76,29.4,10,17.3,West,Overcast,280,26908650026,203.849995,1/6/2014,1,1,1
658,2014,1,6,18,37,27,67,29.42,10,15,West,Overcast,280,26908650026,160.899996,1/6/2014,1,1,1
659,2014,1,6,19,35.1,21.9,59,29.43,10,19.6,West,Overcast,280,26908650026,153.309995,1/6/2014,1,1,1
660,2014,1,6,2,43,42.1,97,29.79,0.2,11.5,SSE,Fog,160,26908650026,119.919996,1/6/2014,1,1,0
661,2014,1,6,20,33.1,19.9,59,29.45,10,18.4,West,Mostly Cloudy,270,26908650026,148.769995,1/6/2014,1,1,0
662,2014,1,6,21,32,17.1,54,29.47,10,16.1,West,Mostly Cloudy,270,26908650026,124.439994,1/6/2014,1,1,0
663,2014,1,6,22,30.9,16,54,29.49,10,18.4,West,Mostly Cloudy,280,26908650026,121.209997,1/6/2014,1,1,0
664,2014,1,6,23,28.9,12.9,51,29.51,10,18.4,West,Partly Cloudy,270,26908650026,115.529997,1/6/2014,1,1,0
665,2014,1,6,3,43,43,100,29.73,0.2,9.2,South,Light Rain,170,26908650026,120.089998,1/6/2014,1,1,0
666,2014,1,6,4,44.1,43,96,29.67,0.2,8.1,SSE,Fog,150,26908650026,167.869994,1/6/2014,1,1,0
667,2014,1,6,5,45,44.1,97,29.63,0.2,11.5,SSE,Light Rain,160,26908650026,222.599995,1/6/2014,1,1,0
668,2014,1,6,6,46.9,46,97,29.59,2,6.9,South,Light Rain,170,26908650026,255.119993,1/6/2014,1,1,0
669,2014,1,6,7,48,46.9,96,29.55,0.2,11.5,SSE,Light Rain,160,26908650026,283.519997,1/6/2014,1,1,1
670,2014,1,6,8,48,46.9,96,29.49,0.1,15,SSE,Light Rain,160,26908650026,295.309994,1/6/2014,1,1,1
671,2014,1,6,9,51.1,51.1,100,29.46,0.1,17.3,South,Fog,170,26908650026,293.259995,1/6/2014,1,1,1
672,2014,1,7,0,28,10.9,49,29.53,10,16.1,West,Partly Cloudy,270,26908650026,115.589997,1/7/2014,2,1,0
673,2014,1,7,1,27,10.9,51,29.55,10,15,WSW,Partly Cloudy,250,26908650026,116.389997,1/7/2014,2,1,0
674,2014,1,7,10,15.1,-6,39,29.94,10,24.2,West,Partly Cloudy,260,26908650026,300.959992,1/7/2014,2,1,1
675,2014,1,7,11,15.1,-7.1,37,29.94,10,21.9,West,Partly Cloudy,270,26908650026,300.359994,1/7/2014,2,1,1
676,2014,1,7,12,16,-6,38,29.94,10,21.9,West,Scattered Clouds,270,26908650026,290.909993,1/7/2014,2,1,1
677,2014,1,7,13,15.1,-8,36,29.97,10,17.3,WSW,Scattered Clouds,250,26908650026,291.499996,1/7/2014,2,1,1
678,2014,1,7,14,15.1,-9.9,32,30,10,16.1,West,Partly Cloudy,260,26908650026,283.739993,1/7/2014,2,1,1
679,2014,1,7,15,12.9,-11.9,32,30.04,10,20.7,West,Partly Cloudy,270,26908650026,270.119994,1/7/2014,2,1,1
680,2014,1,7,16,12,-13,32,30.07,10,25.3,West,Partly Cloudy,270,26908650026,272.959992,1/7/2014,2,1,1
681,2014,1,7,17,10.9,-11.9,35,30.12,10,19.6,West,Partly Cloudy,270,26908650026,230.139991,1/7/2014,2,1,1
682,2014,1,7,18,10,-11.9,37,30.16,10,21.9,West,Clear,270,26908650026,178.529999,1/7/2014,2,1,1
683,2014,1,7,19,10,-11.9,37,30.16,10,18.4,WNW,Clear,290,26908650026,168.289996,1/7/2014,2,1,1
684,2014,1,7,2,26.1,10,51,29.57,10,15,West,Overcast,270,26908650026,115.939995,1/7/2014,2,1,0
685,2014,1,7,20,10,-11,38,30.18,10,18.4,West,Clear,260,26908650026,163.569996,1/7/2014,2,1,0
686,2014,1,7,21,10,-11,38,30.2,10,15,West,Clear,280,26908650026,128.729996,1/7/2014,2,1,0
687,2014,1,7,22,10,-9.9,40,30.22,10,13.8,West,Clear,260,26908650026,125.099998,1/7/2014,2,1,0
688,2014,1,7,23,10,-9,42,30.23,10,15,WSW,Clear,240,26908650026,119.339999,1/7/2014,2,1,0
689,2014,1,7,3,19.9,1.9,46,29.63,10,25.3,WNW,Mostly Cloudy,300,26908650026,116.459999,1/7/2014,2,1,0
690,2014,1,7,4,17.1,-4,39,29.67,10,17.3,WNW,Mostly Cloudy,300,26908650026,117.139998,1/7/2014,2,1,0
691,2014,1,7,5,15.1,-5.1,41,29.71,10,28.8,WNW,Mostly Cloudy,290,26908650026,121.739999,1/7/2014,2,1,0
692,2014,1,7,6,12.9,-6,43,29.77,10,21.9,West,Scattered Clouds,280,26908650026,231.389997,1/7/2014,2,1,0
693,2014,1,7,7,12,-7.1,42,29.84,10,26.5,WNW,Partly Cloudy,290,26908650026,290.919995,1/7/2014,2,1,1
694,2014,1,7,8,12.9,-7.1,41,29.88,10,17.3,West,Partly Cloudy,280,26908650026,301.259995,1/7/2014,2,1,1
695,2014,1,7,9,14,-6,41,29.92,10,18.4,West,Partly Cloudy,270,26908650026,304.099995,1/7/2014,2,1,1
696,2014,1,8,0,9,-9,44,30.24,10,20.7,WSW,Clear,250,26908650026,117.909998,1/8/2014,3,1,0
697,2014,1,8,1,8.1,-8,48,30.28,10,17.3,WSW,Clear,250,26908650026,118.629998,1/8/2014,3,1,0
698,2014,1,8,10,17.1,-2,43,30.45,10,11.5,West,Partly Cloudy,260,26908650026,320.529993,1/8/2014,3,1,1
699,2014,1,8,11,19.9,-0.9,40,30.4,10,10.4,WSW,Partly Cloudy,240,26908650026,315.189991,1/8/2014,3,1,1
700,2014,1,8,12,21.9,-0.9,37,30.39,10,11.5,West,Partly Cloudy,270,26908650026,306.929992,1/8/2014,3,1,1
701,2014,1,8,13,21,-2,36,30.38,10,12.7,WNW,Partly Cloudy,290,26908650026,291.279993,1/8/2014,3,1,1
702,2014,1,8,14,21.9,-0.9,37,30.39,10,11.5,West,Partly Cloudy,270,26908650026,275.44999,1/8/2014,3,1,1
703,2014,1,8,15,21,-0.9,38,30.39,10,11.5,West,Partly Cloudy,270,26908650026,269.319993,1/8/2014,3,1,1
704,2014,1,8,16,19.9,-0.9,40,30.41,10,9.2,West,Partly Cloudy,270,26908650026,272.109996,1/8/2014,3,1,1
705,2014,1,8,17,19.9,0,42,30.43,10,11.5,West,Partly Cloudy,260,26908650026,239.279995,1/8/2014,3,1,1
706,2014,1,8,18,19.9,0,42,30.43,10,10.4,WSW,Clear,240,26908650026,188.259994,1/8/2014,3,1,1
707,2014,1,8,19,19,1,46,30.45,10,11.5,WSW,Clear,250,26908650026,178.579996,1/8/2014,3,1,1
708,2014,1,8,2,8.1,-8,48,30.32,10,16.1,WSW,Clear,240,26908650026,119.259999,1/8/2014,3,1,0
709,2014,1,8,20,19,1,46,30.45,10,10.4,West,Partly Cloudy,280,26908650026,166.779996,1/8/2014,3,1,0
710,2014,1,8,21,19,1,46,30.44,10,15,West,Scattered Clouds,280,26908650026,130.349996,1/8/2014,3,1,0
711,2014,1,8,22,19,1,46,30.44,10,12.7,WNW,Overcast,290,26908650026,126.409996,1/8/2014,3,1,0
712,2014,1,8,23,19.9,1,44,30.44,10,13.8,WNW,Overcast,290,26908650026,121.689998,1/8/2014,3,1,0
713,2014,1,8,3,8.1,-7.1,50,30.33,10,15,WSW,Clear,240,26908650026,119.189997,1/8/2014,3,1,0
714,2014,1,8,4,8.1,-7.1,50,30.35,10,12.7,WSW,Clear,240,26908650026,118.849995,1/8/2014,3,1,0
715,2014,1,8,5,8.1,-7.1,50,30.38,10,11.5,WSW,Clear,240,26908650026,125.959999,1/8/2014,3,1,0
716,2014,1,8,6,7,-6,55,30.39,10,9.2,WSW,Partly Cloudy,250,26908650026,243.509996,1/8/2014,3,1,0
717,2014,1,8,7,8.1,-6,53,30.42,10,13.8,WSW,Partly Cloudy,240,26908650026,306.759991,1/8/2014,3,1,1
718,2014,1,8,8,10.9,-5.1,49,30.45,10,15,WSW,Partly Cloudy,240,26908650026,318.409994,1/8/2014,3,1,1
719,2014,1,8,9,14,-4,45,30.45,10,11.5,West,Partly Cloudy,260,26908650026,317.489992,1/8/2014,3,1,1
720,2014,1,9,0,19.9,1,44,30.43,10,10.4,West,Overcast,270,26908650026,118.579998,1/9/2014,4,1,0
721,2014,1,9,1,19.9,1.9,46,30.44,10,12.7,West,Overcast,270,26908650026,117.669998,1/9/2014,4,1,0
722,2014,1,9,10,26.1,5,41,30.59,10,11.5,WNW,Clear,300,26908650026,322.219993,1/9/2014,4,1,1
